datetime,demand,plant,net_generation,coal,hydro,natural_gas,nuclear,other,solar,wind,total_interchange
20180628T11Z,42709.0,ERCO,61612.0,,,,,,,,58.0
20180628T10Z,41980.0,ERCO,58498.0,,,,,,,,64.0
20180628T09Z,42445.0,ERCO,55139.0,,,,,,,,104.0
20180628T08Z,43691.0,ERCO,51223.0,,,,,,,,-167.0
20180628T07Z,45705.0,ERCO,47784.0,,,,,,,,-183.0
20180628T06Z,48629.0,ERCO,44853.0,,,,,,,,-155.0
20180628T05Z,52467.0,ERCO,43339.0,,,,,,,,-133.0
20180628T04Z,56802.0,ERCO,42241.0,,,,,,,,-109.0
20180628T03Z,60837.0,ERCO,41210.0,,,,,,,,-109.0
20180628T02Z,63187.0,ERCO,41636.0,,,,,,,,-100.0
20180628T01Z,66106.0,ERCO,42872.0,,,,,,,,186.0
20180628T00Z,68297.0,ERCO,44783.0,,,,,,,,165.0
20180627T23Z,69013.0,ERCO,47452.0,,,,,,,,42.0
20180627T22Z,69039.0,ERCO,51321.0,,,,,,,,-441.0
20180627T21Z,68514.0,ERCO,55651.0,,,,,,,,-470.0
20180627T20Z,67494.0,ERCO,59828.0,,,,,,,,-417.0
20180627T19Z,65210.0,ERCO,61831.0,,,,,,,,-482.0
20180627T18Z,62070.0,ERCO,64582.0,,,,,,,,-409.0
20180627T17Z,58710.0,ERCO,66678.0,,,,,,,,-352.0
20180627T16Z,55124.0,ERCO,67159.0,,,,,,,,-367.0
20180627T15Z,51394.0,ERCO,67115.0,,,,,,,,-88.0
20180627T14Z,47938.0,ERCO,66615.0,,,,,,,,11.0
20180627T13Z,45008.0,ERCO,65136.0,,,,,,,,76.0
20180627T12Z,43497.0,ERCO,63161.0,,,,,,,,106.0
20180627T11Z,42349.0,ERCO,61175.0,,,,,,,,42.0
20180627T10Z,41431.0,ERCO,58095.0,,,,,,,,155.0
20180627T09Z,41748.0,ERCO,54707.0,,,,,,,,56.0
20180627T08Z,42982.0,ERCO,51074.0,,,,,,,,-107.0
20180627T07Z,44888.0,ERCO,47566.0,,,,,,,,-107.0
20180627T06Z,47551.0,ERCO,44938.0,,,,,,,,-107.0
20180627T05Z,51211.0,ERCO,43405.0,,,,,,,,-105.0
20180627T04Z,55530.0,ERCO,42102.0,,,,,,,,-59.0
20180627T03Z,59469.0,ERCO,40874.0,,,,,,,,-105.0
20180627T02Z,61507.0,ERCO,41056.0,,,,,,,,-61.0
20180627T01Z,64266.0,ERCO,42036.0,,,,,,,,199.0
20180627T00Z,66426.0,ERCO,43950.0,,,,,,,,409.0
20180626T23Z,67485.0,ERCO,46448.0,,,,,,,,348.0
20180626T22Z,67658.0,ERCO,49801.0,,,,,,,,82.0
20180626T21Z,67175.0,ERCO,53795.0,,,,,,,,-116.0
20180626T20Z,65731.0,ERCO,57616.0,,,,,,,,-355.0
20180626T19Z,63709.0,ERCO,59259.0,,,,,,,,-341.0
20180626T18Z,61016.0,ERCO,61449.0,,,,,,,,-327.0
20180626T17Z,57983.0,ERCO,63361.0,,,,,,,,-43.0
20180626T16Z,54609.0,ERCO,63934.0,,,,,,,,-93.0
20180626T15Z,51025.0,ERCO,63966.0,,,,,,,,-82.0
20180626T14Z,47578.0,ERCO,62985.0,,,,,,,,155.0
20180626T13Z,44878.0,ERCO,61855.0,,,,,,,,160.0
20180626T12Z,43488.0,ERCO,60809.0,,,,,,,,161.0
20180626T11Z,42094.0,ERCO,58881.0,,,,,,,,160.0
20180626T10Z,41026.0,ERCO,56490.0,,,,,,,,159.0
20180626T09Z,41194.0,ERCO,53504.0,,,,,,,,111.0
20180626T08Z,42340.0,ERCO,49764.0,,,,,,,,110.0
20180626T07Z,44053.0,ERCO,46852.0,,,,,,,,110.0
20180626T06Z,46485.0,ERCO,45018.0,,,,,,,,110.0
20180626T05Z,49835.0,ERCO,44218.0,,,,,,,,110.0
20180626T04Z,53773.0,ERCO,43069.0,,,,,,,,111.0
20180626T03Z,57258.0,ERCO,41621.0,,,,,,,,117.0
20180626T02Z,58897.0,ERCO,41715.0,,,,,,,,115.0
20180626T01Z,61134.0,ERCO,42625.0,,,,,,,,304.0
20180626T00Z,63247.0,ERCO,44267.0,,,,,,,,233.0
20180625T23Z,64403.0,ERCO,46644.0,,,,,,,,144.0
20180625T22Z,64462.0,ERCO,50140.0,,,,,,,,-346.0
20180625T21Z,63456.0,ERCO,54117.0,,,,,,,,-500.0
20180625T20Z,62351.0,ERCO,57728.0,,,,,,,,-418.0
20180625T19Z,61273.0,ERCO,59071.0,,,,,,,,-620.0
20180625T18Z,59059.0,ERCO,61222.0,,,,,,,,-695.0
20180625T17Z,56340.0,ERCO,62861.0,,,,,,,,-686.0
20180625T16Z,53019.0,ERCO,64123.0,,,,,,,,-266.0
20180625T15Z,49521.0,ERCO,64094.0,,,,,,,,-127.0
20180625T14Z,46791.0,ERCO,63232.0,,,,,,,,213.0
20180625T13Z,44959.0,ERCO,61925.0,,,,,,,,18.0
20180625T12Z,44153.0,ERCO,59940.0,,,,,,,,-107.0
20180625T11Z,42964.0,ERCO,57245.0,,,,,,,,-156.0
20180625T10Z,41787.0,ERCO,54325.0,,,,,,,,-155.0
20180625T09Z,41896.0,ERCO,50610.0,,,,,,,,-107.0
20180625T08Z,42779.0,ERCO,46853.0,,,,,,,,-105.0
20180625T07Z,44399.0,ERCO,43595.0,,,,,,,,-106.0
20180625T06Z,46751.0,ERCO,40886.0,,,,,,,,-107.0
20180625T05Z,50247.0,ERCO,40547.0,,,,,,,,-106.0
20180625T04Z,54216.0,ERCO,40860.0,,,,,,,,-105.0
20180625T03Z,57541.0,ERCO,41173.0,,,,,,,,-100.0
20180625T02Z,58905.0,ERCO,42091.0,,,,,,,,-135.0
20180625T01Z,61180.0,ERCO,43476.0,,,,,,,,38.0
20180625T00Z,63301.0,ERCO,45426.0,,,,,,,,-32.0
20180624T23Z,64592.0,ERCO,47791.0,,,,,,,,-106.0
20180624T22Z,64511.0,ERCO,50706.0,,,,,,,,-351.0
20180624T21Z,63714.0,ERCO,53748.0,,,,,,,,-681.0
20180624T20Z,62333.0,ERCO,57067.0,,,,,,,,-571.0
20180624T19Z,60290.0,ERCO,58938.0,,,,,,,,-634.0
20180624T18Z,57610.0,ERCO,61153.0,,,,,,,,-410.0
20180624T17Z,54412.0,ERCO,63228.0,,,,,,,,-342.0
20180624T16Z,50598.0,ERCO,64365.0,,,,,,,,-155.0
20180624T15Z,46776.0,ERCO,64232.0,,,,,,,,-106.0
20180624T14Z,43488.0,ERCO,63467.0,,,,,,,,183.0
20180624T13Z,40845.0,ERCO,62047.0,,,,,,,,-24.0
20180624T12Z,40391.0,ERCO,60096.0,,,,,,,,-121.0
20180624T11Z,40803.0,ERCO,57208.0,,,,,,,,-156.0
20180624T10Z,41278.0,ERCO,53979.0,,,,,,,,-155.0
20180624T09Z,42196.0,ERCO,50743.0,,,,,,,,-107.0
20180624T08Z,43581.0,ERCO,47108.0,,,,,,,,-107.0
20180624T07Z,45530.0,ERCO,43708.0,,,,,,,,-107.0
20180624T06Z,47848.0,ERCO,40987.0,,,,,,,,-107.0
20180624T05Z,50810.0,ERCO,40128.0,,,,,,,,-107.0
20180624T04Z,53809.0,ERCO,40134.0,,,,,,,,-105.0
20180624T03Z,56867.0,ERCO,40677.0,,,,,,,,-38.0
20180624T02Z,58528.0,ERCO,41990.0,,,,,,,,-28.0
20180624T01Z,60804.0,ERCO,43766.0,,,,,,,,291.0
20180624T00Z,63145.0,ERCO,46147.0,,,,,,,,387.0
20180623T23Z,64480.0,ERCO,49132.0,,,,,,,,437.0
20180623T22Z,64587.0,ERCO,52585.0,,,,,,,,332.0
20180623T21Z,63807.0,ERCO,56242.0,,,,,,,,-136.0
20180623T20Z,62373.0,ERCO,59874.0,,,,,,,,-104.0
20180623T19Z,60137.0,ERCO,62009.0,,,,,,,,-213.0
20180623T18Z,57300.0,ERCO,64610.0,,,,,,,,-153.0
20180623T17Z,54060.0,ERCO,66349.0,,,,,,,,-89.0
20180623T16Z,50586.0,ERCO,67167.0,,,,,,,,433.0
20180623T15Z,46946.0,ERCO,67391.0,,,,,,,,310.0
20180623T14Z,43546.0,ERCO,66698.0,,,,,,,,295.0
20180623T13Z,40825.0,ERCO,65190.0,,,,,,,,392.0
20180623T12Z,39968.0,ERCO,62537.0,,,,,,,,143.0
20180623T11Z,40022.0,ERCO,59746.0,,,,,,,,92.0
20180623T10Z,40566.0,ERCO,56688.0,,,,,,,,87.0
20180623T09Z,41878.0,ERCO,53533.0,,,,,,,,-35.0
20180623T08Z,43655.0,ERCO,49885.0,,,,,,,,-37.0
20180623T07Z,46036.0,ERCO,46172.0,,,,,,,,-37.0
20180623T06Z,49019.0,ERCO,43306.0,,,,,,,,-37.0
20180623T05Z,52467.0,ERCO,41786.0,,,,,,,,-37.0
20180623T04Z,56125.0,ERCO,40415.0,,,,,,,,-35.0
20180623T03Z,59568.0,ERCO,39480.0,,,,,,,,-35.0
20180623T02Z,61774.0,ERCO,39706.0,,,,,,,,-28.0
20180623T01Z,64465.0,ERCO,40692.0,,,,,,,,273.0
20180623T00Z,66693.0,ERCO,42303.0,,,,,,,,376.0
20180622T23Z,67665.0,ERCO,44758.0,,,,,,,,246.0
20180622T22Z,67808.0,ERCO,48181.0,,,,,,,,50.0
20180622T21Z,67317.0,ERCO,52082.0,,,,,,,,26.0
20180622T20Z,65884.0,ERCO,55929.0,,,,,,,,50.0
20180622T19Z,63221.0,ERCO,57781.0,,,,,,,,66.0
20180622T18Z,60014.0,ERCO,59877.0,,,,,,,,-62.0
20180622T17Z,56814.0,ERCO,61562.0,,,,,,,,-147.0
20180622T16Z,53320.0,ERCO,62138.0,,,,,,,,215.0
20180622T15Z,49866.0,ERCO,61863.0,,,,,,,,360.0
20180622T14Z,46278.0,ERCO,60306.0,,,,,,,,381.0
20180622T13Z,43461.0,ERCO,58576.0,,,,,,,,492.0
20180622T12Z,41939.0,ERCO,56562.0,,,,,,,,357.0
20180622T11Z,40521.0,ERCO,54620.0,,,,,,,,212.0
20180622T10Z,39585.0,ERCO,52214.0,,,,,,,,203.0
20180622T09Z,39811.0,ERCO,49496.0,,,,,,,,-103.0
20180622T08Z,40797.0,ERCO,46172.0,,,,,,,,-110.0
20180622T07Z,42408.0,ERCO,43228.0,,,,,,,,-105.0
20180622T06Z,44862.0,ERCO,41128.0,,,,,,,,107.0
20180622T05Z,48279.0,ERCO,39650.0,,,,,,,,112.0
20180622T04Z,52216.0,ERCO,37804.0,,,,,,,,120.0
20180622T03Z,55889.0,ERCO,36416.0,,,,,,,,161.0
20180622T02Z,57812.0,ERCO,36422.0,,,,,,,,246.0
20180622T01Z,59982.0,ERCO,37160.0,,,,,,,,159.0
20180622T00Z,61913.0,ERCO,38486.0,,,,,,,,41.0
20180621T23Z,62818.0,ERCO,40565.0,,,,,,,,-9.0
20180621T22Z,62433.0,ERCO,43507.0,,,,,,,,-30.0
20180621T21Z,60944.0,ERCO,47061.0,,,,,,,,-264.0
20180621T20Z,58984.0,ERCO,50389.0,,,,,,,,-238.0
20180621T19Z,56903.0,ERCO,51660.0,,,,,,,,-224.0
20180621T18Z,54774.0,ERCO,53029.0,,,,,,,,-196.0
20180621T17Z,52319.0,ERCO,54335.0,,,,,,,,-28.0
20180621T16Z,49312.0,ERCO,54800.0,,,,,,,,207.0
20180621T15Z,46195.0,ERCO,55376.0,,,,,,,,-37.0
20180621T14Z,43350.0,ERCO,55101.0,,,,,,,,177.0
20180621T13Z,41282.0,ERCO,54424.0,,,,,,,,482.0
20180621T12Z,39804.0,ERCO,53296.0,,,,,,,,353.0
20180621T11Z,37910.0,ERCO,51951.0,,,,,,,,355.0
20180621T10Z,36521.0,ERCO,49753.0,,,,,,,,348.0
20180621T09Z,36527.0,ERCO,47307.0,,,,,,,,95.0
20180621T08Z,37265.0,ERCO,45444.0,,,,,,,,90.0
20180621T07Z,38592.0,ERCO,43487.0,,,,,,,,82.0
20180621T06Z,40668.0,ERCO,42121.0,,,,,,,,82.0
20180621T05Z,43544.0,ERCO,40759.0,,,,,,,,83.0
20180621T04Z,47087.0,ERCO,38536.0,,,,,,,,120.0
20180621T03Z,50097.0,ERCO,36954.0,,,,,,,,-361.0
20180621T02Z,51271.0,ERCO,36758.0,,,,,,,,81.0
20180621T01Z,52592.0,ERCO,37361.0,,,,,,,,-174.0
20180621T00Z,54002.0,ERCO,38506.0,,,,,,,,-218.0
20180620T23Z,54934.0,ERCO,40393.0,,,,,,,,-218.0
20180620T22Z,55479.0,ERCO,43154.0,,,,,,,,-218.0
20180620T21Z,55312.0,ERCO,46363.0,,,,,,,,-235.0
20180620T20Z,54575.0,ERCO,49023.0,,,,,,,,-768.0
20180620T19Z,53383.0,ERCO,49655.0,,,,,,,,-786.0
20180620T18Z,51514.0,ERCO,50062.0,,,,,,,,-378.0
20180620T17Z,49442.0,ERCO,50953.0,,,,,,,,-180.0
20180620T16Z,47010.0,ERCO,51693.0,,,,,,,,-113.0
20180620T15Z,45051.0,ERCO,51974.0,,,,,,,,-177.0
20180620T14Z,43343.0,ERCO,51969.0,,,,,,,,-178.0
20180620T13Z,42027.0,ERCO,51643.0,,,,,,,,-151.0
20180620T12Z,40670.0,ERCO,51223.0,,,,,,,,81.0
20180620T11Z,38570.0,ERCO,50563.0,,,,,,,,171.0
20180620T10Z,36990.0,ERCO,49336.0,,,,,,,,181.0
20180620T09Z,36794.0,ERCO,47748.0,,,,,,,,120.0
20180620T08Z,37396.0,ERCO,45648.0,,,,,,,,58.0
20180620T07Z,38542.0,ERCO,43658.0,,,,,,,,281.0
20180620T06Z,40427.0,ERCO,42012.0,,,,,,,,262.0
20180620T05Z,43183.0,ERCO,40847.0,,,,,,,,192.0
20180620T04Z,46390.0,ERCO,38754.0,,,,,,,,247.0
20180620T03Z,48749.0,ERCO,37556.0,,,,,,,,220.0
20180620T02Z,49277.0,ERCO,37623.0,,,,,,,,313.0
20180620T01Z,49816.0,ERCO,38693.0,,,,,,,,312.0
20180620T00Z,50902.0,ERCO,40078.0,,,,,,,,238.0
20180619T23Z,51666.0,ERCO,42219.0,,,,,,,,185.0
20180619T22Z,51922.0,ERCO,45340.0,,,,,,,,219.0
20180619T21Z,51903.0,ERCO,49015.0,,,,,,,,151.0
20180619T20Z,51704.0,ERCO,52089.0,,,,,,,,77.0
20180619T19Z,51369.0,ERCO,53346.0,,,,,,,,87.0
20180619T18Z,50343.0,ERCO,55112.0,,,,,,,,63.0
20180619T17Z,48971.0,ERCO,57134.0,,,,,,,,235.0
20180619T16Z,47363.0,ERCO,58153.0,,,,,,,,399.0
20180619T15Z,45155.0,ERCO,58747.0,,,,,,,,421.0
20180619T14Z,43299.0,ERCO,58376.0,,,,,,,,391.0
20180619T13Z,41798.0,ERCO,57317.0,,,,,,,,401.0
20180619T12Z,40644.0,ERCO,55797.0,,,,,,,,349.0
20180619T11Z,38855.0,ERCO,54001.0,,,,,,,,168.0
20180619T10Z,37665.0,ERCO,51892.0,,,,,,,,148.0
20180619T09Z,37726.0,ERCO,49883.0,,,,,,,,300.0
20180619T08Z,38584.0,ERCO,47649.0,,,,,,,,302.0
20180619T07Z,39964.0,ERCO,45359.0,,,,,,,,304.0
20180619T06Z,42098.0,ERCO,43574.0,,,,,,,,400.0
20180619T05Z,45178.0,ERCO,42324.0,,,,,,,,400.0
20180619T04Z,48768.0,ERCO,40427.0,,,,,,,,395.0
20180619T03Z,51930.0,ERCO,39208.0,,,,,,,,246.0
20180619T02Z,53304.0,ERCO,39229.0,,,,,,,,242.0
20180619T01Z,55120.0,ERCO,39958.0,,,,,,,,31.0
20180619T00Z,57163.0,ERCO,41513.0,,,,,,,,73.0
20180618T23Z,58417.0,ERCO,43826.0,,,,,,,,10.0
20180618T22Z,58985.0,ERCO,46345.0,,,,,,,,40.0
20180618T21Z,58599.0,ERCO,50200.0,,,,,,,,110.0
20180618T20Z,57512.0,ERCO,52565.0,,,,,,,,-4.0
20180618T19Z,55824.0,ERCO,53445.0,,,,,,,,89.0
20180618T18Z,53793.0,ERCO,55073.0,,,,,,,,414.0
20180618T17Z,51927.0,ERCO,56840.0,,,,,,,,446.0
20180618T16Z,49705.0,ERCO,57862.0,,,,,,,,707.0
20180618T15Z,47166.0,ERCO,57648.0,,,,,,,,701.0
20180618T14Z,45005.0,ERCO,56720.0,,,,,,,,483.0
20180618T13Z,43218.0,ERCO,55734.0,,,,,,,,648.0
20180618T12Z,41975.0,ERCO,54610.0,,,,,,,,436.0
20180618T11Z,40332.0,ERCO,52652.0,,,,,,,,270.0
20180618T10Z,39118.0,ERCO,49966.0,,,,,,,,255.0
20180618T09Z,39147.0,ERCO,47535.0,,,,,,,,36.0
20180618T08Z,39875.0,ERCO,44920.0,,,,,,,,33.0
20180618T07Z,41430.0,ERCO,41681.0,,,,,,,,33.0
20180618T06Z,43706.0,ERCO,38373.0,,,,,,,,52.0
20180618T05Z,46705.0,ERCO,37280.0,,,,,,,,314.0
20180618T04Z,50119.0,ERCO,37660.0,,,,,,,,328.0
20180618T03Z,52738.0,ERCO,38030.0,,,,,,,,138.0
20180618T02Z,53662.0,ERCO,39280.0,,,,,,,,-157.0
20180618T01Z,55290.0,ERCO,40779.0,,,,,,,,-50.0
20180618T00Z,57057.0,ERCO,42654.0,,,,,,,,253.0
20180617T23Z,58096.0,ERCO,45351.0,,,,,,,,295.0
20180617T22Z,58418.0,ERCO,48528.0,,,,,,,,-59.0
20180617T21Z,57505.0,ERCO,51809.0,,,,,,,,-209.0
20180617T20Z,56111.0,ERCO,54704.0,,,,,,,,-362.0
20180617T19Z,54789.0,ERCO,56308.0,,,,,,,,-469.0
20180617T18Z,52765.0,ERCO,58640.0,,,,,,,,-550.0
20180617T17Z,50142.0,ERCO,60883.0,,,,,,,,-350.0
20180617T16Z,47712.0,ERCO,62005.0,,,,,,,,-234.0
20180617T15Z,45070.0,ERCO,62540.0,,,,,,,,208.0
20180617T14Z,41599.0,ERCO,62017.0,,,,,,,,281.0
20180617T13Z,38202.0,ERCO,61002.0,,,,,,,,283.0
20180617T12Z,37101.0,ERCO,59742.0,,,,,,,,-43.0
20180617T11Z,37539.0,ERCO,57690.0,,,,,,,,-127.0
20180617T10Z,37972.0,ERCO,54792.0,,,,,,,,-132.0
20180617T09Z,38998.0,ERCO,51568.0,,,,,,,,-198.0
20180617T08Z,40517.0,ERCO,48238.0,,,,,,,,-199.0
20180617T07Z,42462.0,ERCO,44588.0,,,,,,,,-195.0
20180617T06Z,45104.0,ERCO,41072.0,,,,,,,,-68.0
20180617T05Z,48309.0,ERCO,39774.0,,,,,,,,-227.0
20180617T04Z,51496.0,ERCO,40091.0,,,,,,,,-233.0
20180617T03Z,54391.0,ERCO,40359.0,,,,,,,,-133.0
20180617T02Z,56069.0,ERCO,41249.0,,,,,,,,-262.0
20180617T01Z,58455.0,ERCO,42665.0,,,,,,,,-41.0
20180617T00Z,60664.0,ERCO,44639.0,,,,,,,,-212.0
20180616T23Z,61851.0,ERCO,47129.0,,,,,,,,-323.0
20180616T22Z,62463.0,ERCO,50125.0,,,,,,,,-454.0
20180616T21Z,61930.0,ERCO,53573.0,,,,,,,,-669.0
20180616T20Z,60938.0,ERCO,56477.0,,,,,,,,-683.0
20180616T19Z,59506.0,ERCO,58302.0,,,,,,,,-637.0
20180616T18Z,57290.0,ERCO,60757.0,,,,,,,,-634.0
20180616T17Z,54369.0,ERCO,63328.0,,,,,,,,-460.0
20180616T16Z,51176.0,ERCO,65074.0,,,,,,,,-236.0
20180616T15Z,47836.0,ERCO,65629.0,,,,,,,,17.0
20180616T14Z,44238.0,ERCO,65302.0,,,,,,,,239.0
20180616T13Z,40903.0,ERCO,64136.0,,,,,,,,240.0
20180616T12Z,39624.0,ERCO,62073.0,,,,,,,,69.0
20180616T11Z,39790.0,ERCO,59837.0,,,,,,,,111.0
20180616T10Z,40057.0,ERCO,57252.0,,,,,,,,-177.0
20180616T09Z,40944.0,ERCO,54015.0,,,,,,,,-182.0
20180616T08Z,42264.0,ERCO,50462.0,,,,,,,,-182.0
20180616T07Z,44238.0,ERCO,46844.0,,,,,,,,-191.0
20180616T06Z,46733.0,ERCO,43453.0,,,,,,,,-191.0
20180616T05Z,49878.0,ERCO,41800.0,,,,,,,,-183.0
20180616T04Z,53330.0,ERCO,40532.0,,,,,,,,-137.0
20180616T03Z,56445.0,ERCO,39723.0,,,,,,,,-67.0
20180616T02Z,58228.0,ERCO,40073.0,,,,,,,,-190.0
20180616T01Z,60747.0,ERCO,41295.0,,,,,,,,-134.0
20180616T00Z,63287.0,ERCO,43382.0,,,,,,,,-12.0
20180615T23Z,64964.0,ERCO,45903.0,,,,,,,,-308.0
20180615T22Z,65633.0,ERCO,49221.0,,,,,,,,-518.0
20180615T21Z,65217.0,ERCO,52927.0,,,,,,,,-667.0
20180615T20Z,63721.0,ERCO,56562.0,,,,,,,,-731.0
20180615T19Z,61626.0,ERCO,58662.0,,,,,,,,-731.0
20180615T18Z,59129.0,ERCO,60897.0,,,,,,,,-712.0
20180615T17Z,56550.0,ERCO,62379.0,,,,,,,,-653.0
20180615T16Z,53529.0,ERCO,63199.0,,,,,,,,-233.0
20180615T15Z,49811.0,ERCO,63449.0,,,,,,,,256.0
20180615T14Z,46407.0,ERCO,63222.0,,,,,,,,317.0
20180615T13Z,43182.0,ERCO,63216.0,,,,,,,,485.0
20180615T12Z,41545.0,ERCO,62610.0,,,,,,,,357.0
20180615T11Z,40495.0,ERCO,60267.0,,,,,,,,348.0
20180615T10Z,39690.0,ERCO,57782.0,,,,,,,,109.0
20180615T09Z,40040.0,ERCO,54369.0,,,,,,,,106.0
20180615T08Z,41242.0,ERCO,50559.0,,,,,,,,106.0
20180615T07Z,43067.0,ERCO,46695.0,,,,,,,,106.0
20180615T06Z,45574.0,ERCO,43706.0,,,,,,,,106.0
20180615T05Z,49083.0,ERCO,42062.0,,,,,,,,106.0
20180615T04Z,53084.0,ERCO,40714.0,,,,,,,,62.0
20180615T03Z,56611.0,ERCO,39868.0,,,,,,,,-423.0
20180615T02Z,58409.0,ERCO,40233.0,,,,,,,,-453.0
20180615T01Z,60602.0,ERCO,41562.0,,,,,,,,-26.0
20180615T00Z,62437.0,ERCO,43367.0,,,,,,,,-33.0
20180614T23Z,63407.0,ERCO,46131.0,,,,,,,,-18.0
20180614T22Z,63811.0,ERCO,49924.0,,,,,,,,-467.0
20180614T21Z,63691.0,ERCO,54025.0,,,,,,,,-409.0
20180614T20Z,63764.0,ERCO,58337.0,,,,,,,,-505.0
20180614T19Z,62958.0,ERCO,60631.0,,,,,,,,-584.0
20180614T18Z,60510.0,ERCO,63228.0,,,,,,,,-284.0
20180614T17Z,57571.0,ERCO,65620.0,,,,,,,,-315.0
20180614T16Z,54086.0,ERCO,66689.0,,,,,,,,-259.0
20180614T15Z,50273.0,ERCO,66982.0,,,,,,,,15.0
20180614T14Z,46737.0,ERCO,66427.0,,,,,,,,294.0
20180614T13Z,43832.0,ERCO,64948.0,,,,,,,,470.0
20180614T12Z,42192.0,ERCO,62860.0,,,,,,,,109.0
20180614T11Z,40911.0,ERCO,60145.0,,,,,,,,-104.0
20180614T10Z,40066.0,ERCO,57330.0,,,,,,,,-108.0
20180614T09Z,40427.0,ERCO,54171.0,,,,,,,,-117.0
20180614T08Z,41629.0,ERCO,50485.0,,,,,,,,-117.0
20180614T07Z,43592.0,ERCO,47032.0,,,,,,,,-117.0
20180614T06Z,46364.0,ERCO,44585.0,,,,,,,,-126.0
20180614T05Z,50055.0,ERCO,43002.0,,,,,,,,-127.0
20180614T04Z,54286.0,ERCO,41568.0,,,,,,,,-135.0
20180614T03Z,58376.0,ERCO,40406.0,,,,,,,,-266.0
20180614T02Z,60841.0,ERCO,40641.0,,,,,,,,-309.0
20180614T01Z,63551.0,ERCO,41626.0,,,,,,,,-394.0
20180614T00Z,66073.0,ERCO,43429.0,,,,,,,,-419.0
20180613T23Z,67357.0,ERCO,46119.0,,,,,,,,-520.0
20180613T22Z,67664.0,ERCO,49724.0,,,,,,,,-763.0
20180613T21Z,67063.0,ERCO,53814.0,,,,,,,,-766.0
20180613T20Z,65588.0,ERCO,57828.0,,,,,,,,-766.0
20180613T19Z,63319.0,ERCO,60167.0,,,,,,,,-766.0
20180613T18Z,60380.0,ERCO,62510.0,,,,,,,,-766.0
20180613T17Z,57311.0,ERCO,64754.0,,,,,,,,-764.0
20180613T16Z,53928.0,ERCO,65925.0,,,,,,,,-656.0
20180613T15Z,50244.0,ERCO,66372.0,,,,,,,,-424.0
20180613T14Z,46962.0,ERCO,65885.0,,,,,,,,-426.0
20180613T13Z,44474.0,ERCO,64633.0,,,,,,,,-417.0
20180613T12Z,43178.0,ERCO,62750.0,,,,,,,,-425.0
20180613T11Z,41749.0,ERCO,60430.0,,,,,,,,-404.0
20180613T10Z,40587.0,ERCO,57996.0,,,,,,,,-405.0
20180613T09Z,40831.0,ERCO,54635.0,,,,,,,,-451.0
20180613T08Z,41816.0,ERCO,51429.0,,,,,,,,-387.0
20180613T07Z,43610.0,ERCO,48184.0,,,,,,,,-251.0
20180613T06Z,46255.0,ERCO,45813.0,,,,,,,,-231.0
20180613T05Z,49791.0,ERCO,44203.0,,,,,,,,-113.0
20180613T04Z,54003.0,ERCO,42669.0,,,,,,,,-128.0
20180613T03Z,57961.0,ERCO,41634.0,,,,,,,,-127.0
20180613T02Z,60179.0,ERCO,41942.0,,,,,,,,-276.0
20180613T01Z,62817.0,ERCO,43012.0,,,,,,,,-428.0
20180613T00Z,65272.0,ERCO,44647.0,,,,,,,,-417.0
20180612T23Z,66592.0,ERCO,47051.0,,,,,,,,-474.0
20180612T22Z,67102.0,ERCO,50020.0,,,,,,,,-640.0
20180612T21Z,66615.0,ERCO,54263.0,,,,,,,,-722.0
20180612T20Z,65353.0,ERCO,58595.0,,,,,,,,-716.0
20180612T19Z,63402.0,ERCO,60444.0,,,,,,,,-725.0
20180612T18Z,60661.0,ERCO,62822.0,,,,,,,,-711.0
20180612T17Z,57738.0,ERCO,64742.0,,,,,,,,-705.0
20180612T16Z,54316.0,ERCO,66044.0,,,,,,,,-561.0
20180612T15Z,50942.0,ERCO,66088.0,,,,,,,,-367.0
20180612T14Z,47826.0,ERCO,65054.0,,,,,,,,75.0
20180612T13Z,45464.0,ERCO,63691.0,,,,,,,,363.0
20180612T12Z,44093.0,ERCO,61706.0,,,,,,,,199.0
20180612T11Z,42562.0,ERCO,59185.0,,,,,,,,126.0
20180612T10Z,41527.0,ERCO,56878.0,,,,,,,,107.0
20180612T09Z,41834.0,ERCO,54126.0,,,,,,,,-172.0
20180612T08Z,42904.0,ERCO,51214.0,,,,,,,,-166.0
20180612T07Z,44540.0,ERCO,47947.0,,,,,,,,-161.0
20180612T06Z,46987.0,ERCO,45353.0,,,,,,,,-144.0
20180612T05Z,50442.0,ERCO,43914.0,,,,,,,,-111.0
20180612T04Z,54715.0,ERCO,42246.0,,,,,,,,-111.0
20180612T03Z,58620.0,ERCO,41070.0,,,,,,,,-297.0
20180612T02Z,60475.0,ERCO,40916.0,,,,,,,,-290.0
20180612T01Z,62840.0,ERCO,41717.0,,,,,,,,-126.0
20180612T00Z,65210.0,ERCO,43166.0,,,,,,,,-513.0
20180611T23Z,66452.0,ERCO,45446.0,,,,,,,,-491.0
20180611T22Z,66597.0,ERCO,48683.0,,,,,,,,-479.0
20180611T21Z,65637.0,ERCO,52664.0,,,,,,,,-667.0
20180611T20Z,63974.0,ERCO,55956.0,,,,,,,,-685.0
20180611T19Z,62021.0,ERCO,57488.0,,,,,,,,-713.0
20180611T18Z,59443.0,ERCO,59220.0,,,,,,,,-678.0
20180611T17Z,56862.0,ERCO,61117.0,,,,,,,,-467.0
